from,to,source,target
0,245,AlarmTemplates{id=0, message='DEVICE DETECTED A COMMUNICATION LINK DOWN ON AN INTERFACE', host='lc-sj1-3830.lvn.broadcom.net', source='Dynatrace', service='service15', incidentId=1},Interval{startTime='00:30', endTime='00:35', intervalPeriod='00:30-00:35', date='12-4-2021'}
1,31,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='04:00', endTime='04:05', intervalPeriod='04:00-04:05', date='12-4-2021'}
1,282,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='04:15', endTime='04:20', intervalPeriod='04:15-04:20', date='12-4-2021'}
1,163,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='04:30', endTime='04:35', intervalPeriod='04:30-04:35', date='12-4-2021'}
1,56,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='04:45', endTime='04:50', intervalPeriod='04:45-04:50', date='12-4-2021'}
1,143,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='05:00', endTime='05:05', intervalPeriod='05:00-05:05', date='12-4-2021'}
1,32,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='05:15', endTime='05:20', intervalPeriod='05:15-05:20', date='12-4-2021'}
1,50,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='05:30', endTime='05:35', intervalPeriod='05:30-05:35', date='12-4-2021'}
1,193,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='05:45', endTime='05:50', intervalPeriod='05:45-05:50', date='12-4-2021'}
1,29,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='06:00', endTime='06:05', intervalPeriod='06:00-06:05', date='12-4-2021'}
1,202,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='06:15', endTime='06:20', intervalPeriod='06:15-06:20', date='12-4-2021'}
1,225,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='06:30', endTime='06:35', intervalPeriod='06:30-06:35', date='12-4-2021'}
1,227,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='06:45', endTime='06:50', intervalPeriod='06:45-06:50', date='12-4-2021'}
1,199,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='07:00', endTime='07:05', intervalPeriod='07:00-07:05', date='12-4-2021'}
1,89,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='07:15', endTime='07:20', intervalPeriod='07:15-07:20', date='12-4-2021'}
1,258,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='07:30', endTime='07:35', intervalPeriod='07:30-07:35', date='12-4-2021'}
1,256,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='07:45', endTime='07:50', intervalPeriod='07:45-07:50', date='12-4-2021'}
1,81,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='08:15', endTime='08:20', intervalPeriod='08:15-08:20', date='12-4-2021'}
1,280,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='08:30', endTime='08:35', intervalPeriod='08:30-08:35', date='12-4-2021'}
1,168,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='08:45', endTime='08:50', intervalPeriod='08:45-08:50', date='12-4-2021'}
1,114,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='09:00', endTime='09:05', intervalPeriod='09:00-09:05', date='12-4-2021'}
1,124,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='09:15', endTime='09:20', intervalPeriod='09:15-09:20', date='12-4-2021'}
1,176,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='09:30', endTime='09:35', intervalPeriod='09:30-09:35', date='12-4-2021'}
1,67,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='09:45', endTime='09:50', intervalPeriod='09:45-09:50', date='12-4-2021'}
1,126,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='10:30', endTime='10:35', intervalPeriod='10:30-10:35', date='12-4-2021'}
1,85,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='10:45', endTime='10:50', intervalPeriod='10:45-10:50', date='12-4-2021'}
1,216,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='11:00', endTime='11:05', intervalPeriod='11:00-11:05', date='12-4-2021'}
1,60,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='11:45', endTime='11:50', intervalPeriod='11:45-11:50', date='12-4-2021'}
1,265,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='12:00', endTime='12:05', intervalPeriod='12:00-12:05', date='12-4-2021'}
1,42,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='12:15', endTime='12:20', intervalPeriod='12:15-12:20', date='12-4-2021'}
1,63,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='12:30', endTime='12:35', intervalPeriod='12:30-12:35', date='12-4-2021'}
1,174,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='12:45', endTime='12:50', intervalPeriod='12:45-12:50', date='12-4-2021'}
1,197,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='13:15', endTime='13:20', intervalPeriod='13:15-13:20', date='12-4-2021'}
1,178,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='13:30', endTime='13:35', intervalPeriod='13:30-13:35', date='12-4-2021'}
1,284,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='13:45', endTime='13:50', intervalPeriod='13:45-13:50', date='12-4-2021'}
1,201,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='14:00', endTime='14:05', intervalPeriod='14:00-14:05', date='12-4-2021'}
1,18,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='14:15', endTime='14:20', intervalPeriod='14:15-14:20', date='12-4-2021'}
1,278,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='14:30', endTime='14:35', intervalPeriod='14:30-14:35', date='12-4-2021'}
1,246,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='14:45', endTime='14:50', intervalPeriod='14:45-14:50', date='12-4-2021'}
1,99,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='15:00', endTime='15:05', intervalPeriod='15:00-15:05', date='12-4-2021'}
1,135,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='15:15', endTime='15:20', intervalPeriod='15:15-15:20', date='12-4-2021'}
1,235,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='15:30', endTime='15:35', intervalPeriod='15:30-15:35', date='12-4-2021'}
1,196,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='15:45', endTime='15:50', intervalPeriod='15:45-15:50', date='12-4-2021'}
1,140,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='16:00', endTime='16:05', intervalPeriod='16:00-16:05', date='12-4-2021'}
1,70,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='16:15', endTime='16:20', intervalPeriod='16:15-16:20', date='12-4-2021'}
1,189,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='16:30', endTime='16:35', intervalPeriod='16:30-16:35', date='12-4-2021'}
1,97,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='17:00', endTime='17:05', intervalPeriod='17:00-17:05', date='12-4-2021'}
1,61,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='17:15', endTime='17:20', intervalPeriod='17:15-17:20', date='12-4-2021'}
1,7,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='17:30', endTime='17:35', intervalPeriod='17:30-17:35', date='12-4-2021'}
1,157,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='17:45', endTime='17:50', intervalPeriod='17:45-17:50', date='12-4-2021'}
1,166,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='18:15', endTime='18:20', intervalPeriod='18:15-18:20', date='12-4-2021'}
1,107,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='18:45', endTime='18:50', intervalPeriod='18:45-18:50', date='12-4-2021'}
1,164,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='19:00', endTime='19:05', intervalPeriod='19:00-19:05', date='12-4-2021'}
1,74,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='19:30', endTime='19:35', intervalPeriod='19:30-19:35', date='12-4-2021'}
1,64,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='20:00', endTime='20:05', intervalPeriod='20:00-20:05', date='12-4-2021'}
1,100,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='20:15', endTime='20:20', intervalPeriod='20:15-20:20', date='12-4-2021'}
1,153,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='20:30', endTime='20:35', intervalPeriod='20:30-20:35', date='12-4-2021'}
1,11,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='20:45', endTime='20:50', intervalPeriod='20:45-20:50', date='12-4-2021'}
1,110,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='21:15', endTime='21:20', intervalPeriod='21:15-21:20', date='12-4-2021'}
1,271,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='21:30', endTime='21:35', intervalPeriod='21:30-21:35', date='12-4-2021'}
1,165,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='21:45', endTime='21:50', intervalPeriod='21:45-21:50', date='12-4-2021'}
1,142,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='22:15', endTime='22:20', intervalPeriod='22:15-22:20', date='12-4-2021'}
1,239,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='22:30', endTime='22:35', intervalPeriod='22:30-22:35', date='12-4-2021'}
1,59,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='22:45', endTime='22:50', intervalPeriod='22:45-22:50', date='12-4-2021'}
1,121,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='23:00', endTime='23:05', intervalPeriod='23:00-23:05', date='12-4-2021'}
1,43,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='23:15', endTime='23:20', intervalPeriod='23:15-23:20', date='12-4-2021'}
1,98,AlarmTemplates{id=1, message='Node is down', host='lc-lvn-1130.lvn.broadcom.net', source='NetOps', service='service5', incidentId=1},Interval{startTime='23:45', endTime='23:50', intervalPeriod='23:45-23:50', date='12-4-2021'}
2,158,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='00:00', endTime='00:05', intervalPeriod='00:00-00:05', date='12-4-2021'}
2,9,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='00:15', endTime='00:20', intervalPeriod='00:15-00:20', date='12-4-2021'}
2,245,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='00:30', endTime='00:35', intervalPeriod='00:30-00:35', date='12-4-2021'}
2,207,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='00:45', endTime='00:50', intervalPeriod='00:45-00:50', date='12-4-2021'}
2,115,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='01:00', endTime='01:05', intervalPeriod='01:00-01:05', date='12-4-2021'}
2,192,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='01:15', endTime='01:20', intervalPeriod='01:15-01:20', date='12-4-2021'}
2,84,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='02:00', endTime='02:05', intervalPeriod='02:00-02:05', date='12-4-2021'}
2,52,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='02:15', endTime='02:20', intervalPeriod='02:15-02:20', date='12-4-2021'}
2,136,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='02:45', endTime='02:50', intervalPeriod='02:45-02:50', date='12-4-2021'}
2,200,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='03:00', endTime='03:05', intervalPeriod='03:00-03:05', date='12-4-2021'}
2,243,AlarmTemplates{id=2, message='Temperature for CPU1 Temp on lc-ibn-1051.ibn.broadcom.net is 103.0 (> 100.0)', host='vpar-lvn-dcsg-06.lvn.broadcom.net', source='Datadog', service='service7', incidentId=1},Interval{startTime='03:15', endTime='03:20', intervalPeriod='03:15-03:20', date='12-4-2021'}
